"id","timestampStart","timestampEnd","bikeNumber","stationStart","stationEnd","startLocationLat","startLocationLon","endLocationLat","endLocationLon","distanceInMeters","timeInMinutes"
"6656","2022-10-12","2022-10-12","651","23","1","46.04081","14.49951","46.051367","14.506542","1294","24"
"6657","2022-10-12","2022-10-12","651","1","46","46.051367","14.506542","46.059433","14.52051","1404","11"
"6658","2022-10-12","2022-10-12","651","46","26","46.059433","14.52051","46.051439","14.49273","2326","21"
"6659","2022-10-12","2022-10-12","651","26","77","46.051439","14.49273","46.068727","14.516858","2679","29"
"6660","2022-10-13","2022-10-13","651","77","46","46.068727","14.516858","46.059433","14.52051","1071","11"
"6661","2022-10-13","2022-10-13","651","46","34","46.059433","14.52051","46.068805","14.546257","2248","18"
"6662","2022-10-13","2022-10-13","651","34","73","46.068805","14.546257","46.090608","14.471637","6260","102"
"6663","2022-10-13","2022-10-13","651","73","21","46.090608","14.471637","46.06928","14.48971","2752","15"
"6664","2022-10-13","2022-10-13","651","21","8","46.06928","14.48971","46.05682","14.50551","1847","29"
"6665","2022-10-13","2022-10-13","651","8","26","46.05682","14.50551","46.051439","14.49273","1156","12"
"6666","2022-10-13","2022-10-13","651","26","19","46.051439","14.49273","46.05952","14.4982","993","8"
"6667","2022-10-13","2022-10-13","651","19","60","46.05952","14.4982","46.073264","14.485942","1798","15"
"6668","2022-10-13","2022-10-13","651","60","21","46.073264","14.485942","46.06928","14.48971","530","36"
"6669","2022-10-13","2022-10-13","651","21","4","46.06928","14.48971","46.052431","14.503257","2146","14"
"6670","2022-10-13","2022-10-13","651","4","8","46.052431","14.503257","46.05682","14.50551","518","6"
"6671","2022-10-13","2022-10-13","651","8","23","46.05682","14.50551","46.04081","14.49951","1839","12"
"6672","2022-10-13","2022-10-13","651","23","4","46.04081","14.49951","46.052431","14.503257","1324","17"
"6673","2022-10-13","2022-10-13","651","4","77","46.052431","14.503257","46.068727","14.516858","2095","24"
"6674","2022-10-14","2022-10-14","651","77","28","46.068727","14.516858","46.06942","14.51052","496","6"
"6675","2022-10-14","2022-10-14","651","28","4","46.06942","14.51052","46.052431","14.503257","1970","14"
"6676","2022-10-14","2022-10-14","651","4","26","46.052431","14.503257","46.051439","14.49273","822","9"
"6677","2022-10-14","2022-10-14","651","26","8","46.051439","14.49273","46.05682","14.50551","1156","14"
"6678","2022-10-14","2022-10-14","651","8","11","46.05682","14.50551","46.06005","14.51302","683","83"
"6679","2022-10-14","2022-10-14","651","11","45","46.06005","14.51302","46.062475","14.524321","915","8"
"6680","2022-10-14","2022-10-14","651","45","11","46.062475","14.524321","46.06005","14.51302","915","9"
"6681","2022-10-14","2022-10-14","651","11","26","46.06005","14.51302","46.051439","14.49273","1839","15"
"6682","2022-10-14","2022-10-14","651","26","4","46.051439","14.49273","46.052431","14.503257","822","8"
"6683","2022-10-14","2022-10-14","651","4","37","46.052431","14.503257","46.03784","14.50001","1641","12"
"6684","2022-10-15","2022-10-15","651","37","38","46.03784","14.50001","46.02749","14.49958","1151","6"
"6685","2022-10-12","2022-10-12","659","23","18","46.04081","14.49951","46.044629","14.486699","1079","14"
"6686","2022-10-13","2022-10-13","659","18","13","46.044629","14.486699","46.047565","14.495687","768","60"
"6687","2022-10-13","2022-10-13","659","13","52","46.047565","14.495687","46.052454","14.472149","1901","17"
"6688","2022-10-13","2022-10-13","659","52","4","46.052454","14.472149","46.052431","14.503257","2407","14"
"6689","2022-10-13","2022-10-13","659","4","11","46.052431","14.503257","46.06005","14.51302","1135","11"
"6690","2022-10-13","2022-10-13","659","11","42","46.06005","14.51302","46.08929","14.513751","3251","21"
"6691","2022-10-13","2022-10-13","659","42","43","46.08929","14.513751","46.086761","14.514151","283","9"
"6692","2022-10-13","2022-10-13","670","23","21","46.04081","14.49951","46.06928","14.48971","3254","36"
"6693","2022-10-13","2022-10-13","670","21","13","46.06928","14.48971","46.047565","14.495687","2458","15"
"6694","2022-10-13","2022-10-13","670","13","52","46.047565","14.495687","46.052454","14.472149","1901","60"
"6695","2022-10-13","2022-10-13","670","52","53","46.052454","14.472149","46.053241","14.486206","1091","8"
"6696","2022-10-13","2022-10-13","670","53","61","46.053241","14.486206","46.036284","14.522948","3412","30"
"6697","2022-10-13","2022-10-13","670","61","4","46.036284","14.522948","46.052431","14.503257","2355","116"
"6698","2022-10-13","2022-10-13","670","4","52","46.052431","14.503257","46.052454","14.472149","2407","12"
"6699","2022-10-13","2022-10-13","670","52","61","46.052454","14.472149","46.036284","14.522948","4323","27"
"6700","2022-10-14","2022-10-14","670","61","1","46.036284","14.522948","46.051367","14.506542","2103","23"
"6701","2022-10-14","2022-10-14","670","1","13","46.051367","14.506542","46.047565","14.495687","940","8"
"6702","2022-10-14","2022-10-14","670","13","16","46.047565","14.495687","46.05257","14.51928","1909","14"
"6703","2022-10-14","2022-10-14","670","16","10","46.05257","14.51928","46.05763","14.514264","683","8"
"6704","2022-10-14","2022-10-14","670","10","26","46.05763","14.514264","46.051439","14.49273","1803","24"
"6705","2022-10-15","2022-10-15","670","26","9","46.051439","14.49273","46.057421","14.510265","1511","9"
"6706","2022-10-15","2022-10-15","670","9","1","46.057421","14.510265","46.051367","14.506542","732","5"
"6707","2022-10-13","2022-10-13","725","23","1","46.04081","14.49951","46.051367","14.506542","1294","18"
"6708","2022-10-13","2022-10-13","725","1","37","46.051367","14.506542","46.03784","14.50001","1586","11"
"6709","2022-10-13","2022-10-13","725","37","3","46.03784","14.50001","46.050388","14.504623","1440","11"
"6710","2022-10-13","2022-10-13","725","3","18","46.050388","14.504623","46.044629","14.486699","1528","15"
"6711","2022-10-13","2022-10-13","725","18","39","46.044629","14.486699","46.037003","14.465229","1866","12"
"6712","2022-10-13","2022-10-13","725","39","18","46.037003","14.465229","46.044629","14.486699","1866","11"
"6713","2022-10-13","2022-10-13","725","18","59","46.044629","14.486699","46.063797","14.506854","2640","17"
"6714","2022-10-13","2022-10-13","725","59","33","46.063797","14.506854","46.087079","14.475439","3550","27"
"6715","2022-10-14","2022-10-14","725","33","56","46.087079","14.475439","46.080522","14.491439","1436","11"
"6716","2022-10-14","2022-10-14","725","56","15","46.080522","14.491439","46.049877","14.516308","3912","105"
"6717","2022-10-14","2022-10-14","725","15","14","46.049877","14.516308","46.046377","14.501256","1228","11"
"6718","2022-10-14","2022-10-14","725","14","9","46.046377","14.501256","46.057421","14.510265","1412","14"
"6719","2022-10-14","2022-10-14","725","9","17","46.057421","14.510265","46.053144","14.513479","537","9"
"6720","2022-10-14","2022-10-14","725","17","9","46.053144","14.513479","46.057421","14.510265","537","18"
"6721","2022-10-14","2022-10-14","725","9","13","46.057421","14.510265","46.047565","14.495687","1573","18"
"6722","2022-10-14","2022-10-14","725","13","42","46.047565","14.495687","46.08929","14.513751","4844","23"
"6723","2022-10-12","2022-10-12","886","23","6","46.04081","14.49951","46.045748","14.506196","754","11"
"6724","2022-10-12","2022-10-12","886","6","13","46.045748","14.506196","46.047565","14.495687","838","39"
"6725","2022-10-12","2022-10-12","886","13","29","46.047565","14.495687","46.074193","14.511134","3192","20"
"6726","2022-10-12","2022-10-12","886","29","26","46.074193","14.511134","46.051439","14.49273","2903","21"
"6727","2022-10-12","2022-10-12","886","26","60","46.051439","14.49273","46.073264","14.485942","2482","21"
"6728","2022-10-13","2022-10-13","886","60","13","46.073264","14.485942","46.047565","14.495687","2954","21"
"6729","2022-10-13","2022-10-13","886","13","2","46.047565","14.495687","46.051093","14.507186","973","59"
"6730","2022-10-13","2022-10-13","886","2","55","46.051093","14.507186","46.048982","14.522709","1224","12"
"6731","2022-10-13","2022-10-13","886","55","17","46.048982","14.522709","46.053144","14.513479","851","9"
"6732","2022-10-13","2022-10-13","886","17","57","46.053144","14.513479","46.051863","14.530349","1313","48"
"6733","2022-10-13","2022-10-13","886","57","9","46.051863","14.530349","46.057421","14.510265","1673","17"
"6734","2022-10-13","2022-10-13","886","9","55","46.057421","14.510265","46.048982","14.522709","1344","14"
"6735","2022-10-14","2022-10-14","886","55","8","46.048982","14.522709","46.05682","14.50551","1591","17"
"6736","2022-10-14","2022-10-14","886","8","10","46.05682","14.50551","46.05763","14.514264","683","9"
"6737","2022-10-14","2022-10-14","886","10","15","46.05763","14.514264","46.049877","14.516308","876","9"
"6738","2022-10-14","2022-10-14","886","15","73","46.049877","14.516308","46.090608","14.471637","5696","86"
"6739","2022-10-14","2022-10-14","886","73","33","46.090608","14.471637","46.087079","14.475439","490","9"
"6740","2022-10-14","2022-10-14","886","33","28","46.087079","14.475439","46.06942","14.51052","3349","20"
"6741","2022-10-14","2022-10-14","886","28","59","46.06942","14.51052","46.063797","14.506854","686","47"
"6742","2022-10-14","2022-10-14","886","59","1","46.063797","14.506854","46.051367","14.506542","1382","45"
"6743","2022-10-14","2022-10-14","886","1","26","46.051367","14.506542","46.051439","14.49273","1069","12"
"6744","2022-10-14","2022-10-14","886","26","3","46.051439","14.49273","46.050388","14.504623","928","12"
"6745","2022-10-14","2022-10-14","886","3","5","46.050388","14.504623","46.046498","14.505148","434","11"
"6746","2022-10-14","2022-10-14","886","5","44","46.046498","14.505148","46.064546","14.518013","2240","32"
"6747","2022-10-14","2022-10-14","886","44","31","46.064546","14.518013","46.08259","14.52016","2013","17"
"6748","2022-10-15","2022-10-15","886","31","34","46.08259","14.52016","46.068805","14.546257","2534","15"
"6749","2022-10-12","2022-10-12","900","23","74","46.04081","14.49951","46.051512","14.539272","3299","29"
"6750","2022-10-13","2022-10-13","900","74","14","46.051512","14.539272","46.046377","14.501256","2997","20"
"6751","2022-10-13","2022-10-13","900","14","77","46.046377","14.501256","46.068727","14.516858","2762","27"
"6752","2022-10-13","2022-10-13","900","77","25","46.068727","14.516858","46.055801","14.534156","1964","44"
"6753","2022-10-13","2022-10-13","900","25","35","46.055801","14.534156","46.065297","14.543996","1301","18"
"6754","2022-10-13","2022-10-13","900","35","30","46.065297","14.543996","46.07589","14.52011","2191","20"
"6755","2022-10-13","2022-10-13","900","30","34","46.07589","14.52011","46.068805","14.546257","2171","29"
"6756","2022-10-13","2022-10-13","900","34","43","46.068805","14.546257","46.086761","14.514151","3186","36"
"6757","2022-10-14","2022-10-14","900","43","61","46.086761","14.514151","46.036284","14.522948","5652","39"
"6758","2022-10-14","2022-10-14","900","61","4","46.036284","14.522948","46.052431","14.503257","2355","20"
"6759","2022-10-14","2022-10-14","900","4","27","46.052431","14.503257","46.065136","14.509112","1483","15"
"6760","2022-10-14","2022-10-14","900","27","9","46.065136","14.509112","46.057421","14.510265","862","8"
"6761","2022-10-14","2022-10-14","900","9","45","46.057421","14.510265","46.062475","14.524321","1224","20"
"6762","2022-10-12","2022-10-12","1055","23","14","46.04081","14.49951","46.046377","14.501256","633","5"
"6763","2022-10-12","2022-10-12","1055","14","1","46.046377","14.501256","46.051367","14.506542","689","21"
"6764","2022-10-12","2022-10-12","1055","1","75","46.051367","14.506542","46.045617","14.462281","3485","29"
"6765","2022-10-13","2022-10-13","1055","75","18","46.045617","14.462281","46.044629","14.486699","1893","17"
"6766","2022-10-13","2022-10-13","1055","18","1","46.044629","14.486699","46.051367","14.506542","1709","63"
"6767","2022-10-13","2022-10-13","1055","1","84","46.051367","14.506542","46.053718","14.589284","6409","41"
"6768","2022-10-14","2022-10-14","1055","84","69","46.053718","14.589284","46.054615","14.576031","1030","9"
"6769","2022-10-14","2022-10-14","1055","69","71","46.054615","14.576031","46.06043","14.613797","2993","17"
"6770","2022-10-12","2022-10-12","1170","23","59","46.04081","14.49951","46.063797","14.506854","2618","17"
"6771","2022-10-12","2022-10-12","1170","59","13","46.063797","14.506854","46.047565","14.495687","2001","18"
"6772","2022-10-12","2022-10-12","1170","13","55","46.047565","14.495687","46.048982","14.522709","2097","14"
"6773","2022-10-12","2022-10-12","1170","55","59","46.048982","14.522709","46.063797","14.506854","2054","26"
"6774","2022-10-12","2022-10-12","1170","59","49","46.063797","14.506854","46.054398","14.553319","3744","21"
"6775","2022-10-13","2022-10-13","1170","49","9","46.054398","14.553319","46.057421","14.510265","3349","27"
"6776","2022-10-13","2022-10-13","1170","9","3","46.057421","14.510265","46.050388","14.504623","895","5"
"6777","2022-10-13","2022-10-13","1170","3","76","46.050388","14.504623","46.04843","14.461086","3377","20"
"6778","2022-10-13","2022-10-13","1170","76","40","46.04843","14.461086","46.039641","14.472664","1326","60"
"6779","2022-10-13","2022-10-13","1170","40","76","46.039641","14.472664","46.04843","14.461086","1326","12"
"6780","2022-10-13","2022-10-13","1170","76","58","46.04843","14.461086","46.074315","14.475483","3085","63"
"6781","2022-10-14","2022-10-14","1170","58","21","46.074315","14.475483","46.06928","14.48971","1235","63"
"6782","2022-10-14","2022-10-14","1170","21","62","46.06928","14.48971","46.077302","14.482581","1048","12"
"6783","2022-10-14","2022-10-14","1170","62","21","46.077302","14.482581","46.06928","14.48971","1048","11"
"6784","2022-10-14","2022-10-14","1170","21","9","46.06928","14.48971","46.057421","14.510265","2066","21"
"6785","2022-10-14","2022-10-14","1170","9","16","46.057421","14.510265","46.05257","14.51928","882","12"
"6786","2022-10-14","2022-10-14","1170","16","1","46.05257","14.51928","46.051367","14.506542","995","8"
"6787","2022-10-14","2022-10-14","1170","1","6","46.051367","14.506542","46.045748","14.506196","625","8"
"6788","2022-10-14","2022-10-14","1170","6","8","46.045748","14.506196","46.05682","14.50551","1232","45"
"6789","2022-10-14","2022-10-14","1170","8","13","46.05682","14.50551","46.047565","14.495687","1279","12"
"6790","2022-10-14","2022-10-14","1170","13","59","46.047565","14.495687","46.063797","14.506854","2001","20"
"6791","2022-10-14","2022-10-14","1170","59","10","46.063797","14.506854","46.05763","14.514264","894","11"
"6792","2022-10-14","2022-10-14","1170","10","79","46.05763","14.514264","46.038866","14.517605","2102","48"
"6793","2022-10-15","2022-10-15","1170","79","14","46.038866","14.517605","46.046377","14.501256","1516","11"
"6794","2022-10-15","2022-10-15","1170","14","21","46.046377","14.501256","46.06928","14.48971","2698","18"
"6795","2022-10-12","2022-10-12","1319","23","72","46.04081","14.49951","46.020012","14.532479","3444","59"
"6796","2022-10-12","2022-10-12","1319","72","78","46.020012","14.532479","46.039384","14.485458","4230","41"
"6797","2022-10-12","2022-10-12","1319","78","4","46.039384","14.485458","46.052431","14.503257","2000","17"
"6798","2022-10-12","2022-10-12","1319","4","26","46.052431","14.503257","46.051439","14.49273","822","6"
"6799","2022-10-12","2022-10-12","1319","26","14","46.051439","14.49273","46.046377","14.501256","867","14"
"6800","2022-10-12","2022-10-12","1319","14","37","46.046377","14.501256","46.03784","14.50001","954","8"
"6801","2022-10-13","2022-10-13","1319","37","22","46.03784","14.50001","46.040213","14.512044","968","5"
"6802","2022-10-13","2022-10-13","1319","22","15","46.040213","14.512044","46.049877","14.516308","1124","12"
"6803","2022-10-13","2022-10-13","1319","15","8","46.049877","14.516308","46.05682","14.50551","1137","9"
"6804","2022-10-13","2022-10-13","1319","8","64","46.05682","14.50551","46.042867","14.495239","1743","14"
"6805","2022-10-13","2022-10-13","1319","64","8","46.042867","14.495239","46.05682","14.50551","1743","29"
"6806","2022-10-13","2022-10-13","1319","8","15","46.05682","14.50551","46.049877","14.516308","1137","8"
"6807","2022-10-13","2022-10-13","1319","15","2","46.049877","14.516308","46.051093","14.507186","719","20"
"6808","2022-10-13","2022-10-13","1319","2","84","46.051093","14.507186","46.053718","14.589284","6360","72"
"6809","2022-10-13","2022-10-13","1319","84","1","46.053718","14.589284","46.051367","14.506542","6409","30"
"6810","2022-10-13","2022-10-13","1319","1","53","46.051367","14.506542","46.053241","14.486206","1588","14"
"6811","2022-10-13","2022-10-13","1319","53","37","46.053241","14.486206","46.03784","14.50001","2018","12"
"6812","2022-10-13","2022-10-13","1319","37","9","46.03784","14.50001","46.057421","14.510265","2317","30"
"6813","2022-10-13","2022-10-13","1319","9","67","46.057421","14.510265","46.07984","14.479952","3422","23"
"6814","2022-10-14","2022-10-14","1319","67","16","46.07984","14.479952","46.05257","14.51928","4295","27"
"6815","2022-10-14","2022-10-14","1319","16","13","46.05257","14.51928","46.047565","14.495687","1909","11"
"6816","2022-10-14","2022-10-14","1319","13","82","46.047565","14.495687","46.075207","14.504734","3151","18"
"6817","2022-10-14","2022-10-14","1319","82","29","46.075207","14.504734","46.074193","14.511134","508","5"
"6818","2022-10-14","2022-10-14","1319","29","1","46.074193","14.511134","46.051367","14.506542","2562","14"
"6819","2022-10-14","2022-10-14","1319","1","4","46.051367","14.506542","46.052431","14.503257","280","170"
"6820","2022-10-14","2022-10-14","1319","4","40","46.052431","14.503257","46.039641","14.472664","2762","51"
"6821","2022-10-14","2022-10-14","1319","40","21","46.039641","14.472664","46.06928","14.48971","3549","60"
"6822","2022-10-14","2022-10-14","1319","21","26","46.06928","14.48971","46.051439","14.49273","1997","24"
"6823","2022-10-14","2022-10-14","1319","26","65","46.051439","14.49273","46.046189","14.469037","1924","12"
"6824","2022-10-14","2022-10-14","1319","65","21","46.046189","14.469037","46.06928","14.48971","3024","24"
"6825","2022-10-14","2022-10-14","1319","21","54","46.06928","14.48971","46.065206","14.529911","3143","17"
"6826","2022-10-14","2022-10-14","1319","54","49","46.065206","14.529911","46.054398","14.553319","2173","15"
"6827","2022-10-12","2022-10-12","860","33","21","46.087079","14.475439","46.06928","14.48971","2266","24"
"6828","2022-10-13","2022-10-13","860","21","9","46.06928","14.48971","46.057421","14.510265","2066","14"
"6829","2022-10-13","2022-10-13","860","9","16","46.057421","14.510265","46.05257","14.51928","882","18"
"6830","2022-10-13","2022-10-13","860","16","12","46.05257","14.51928","46.06361","14.51315","1316","38"
"6831","2022-10-13","2022-10-13","860","12","7","46.06361","14.51315","46.054168","14.50706","1150","33"
"6832","2022-10-13","2022-10-13","860","7","29","46.054168","14.50706","46.074193","14.511134","2248","17"
"6833","2022-10-13","2022-10-13","860","29","9","46.074193","14.511134","46.057421","14.510265","1865","15"
"6834","2022-10-13","2022-10-13","860","9","14","46.057421","14.510265","46.046377","14.501256","1412","14"
"6835","2022-10-13","2022-10-13","860","14","37","46.046377","14.501256","46.03784","14.50001","954","6"
"6836","2022-10-13","2022-10-13","860","37","28","46.03784","14.50001","46.06942","14.51052","3603","72"
"6837","2022-10-13","2022-10-13","860","28","8","46.06942","14.51052","46.05682","14.50551","1453","12"
"6838","2022-10-13","2022-10-13","860","8","11","46.05682","14.50551","46.06005","14.51302","683","54"
"6839","2022-10-13","2022-10-13","860","11","4","46.06005","14.51302","46.052431","14.503257","1135","56"
"6840","2022-10-13","2022-10-13","860","4","41","46.052431","14.503257","46.041753","14.477016","2352","15"
"6841","2022-10-13","2022-10-13","860","41","75","46.041753","14.477016","46.045617","14.462281","1219","15"
"6842","2022-10-14","2022-10-14","860","75","6","46.045617","14.462281","46.045748","14.506196","3399","23"
"6843","2022-10-14","2022-10-14","860","6","10","46.045748","14.506196","46.05763","14.514264","1461","12"
"6844","2022-10-14","2022-10-14","860","10","63","46.05763","14.514264","46.065175","14.539537","2128","12"
"6845","2022-10-14","2022-10-14","860","63","24","46.065175","14.539537","46.05441","14.52978","1415","11"
"6846","2022-10-14","2022-10-14","860","24","25","46.05441","14.52978","46.055801","14.534156","372","5"
"6847","2022-10-14","2022-10-14","860","25","54","46.055801","14.534156","46.065206","14.529911","1096","8"
"6848","2022-10-14","2022-10-14","860","54","42","46.065206","14.529911","46.08929","14.513751","2954","18"
"6849","2022-10-14","2022-10-14","860","42","27","46.08929","14.513751","46.065136","14.509112","2709","21"
"6850","2022-10-14","2022-10-14","860","27","29","46.065136","14.509112","46.074193","14.511134","1019","8"
"6851","2022-10-14","2022-10-14","860","29","27","46.074193","14.511134","46.065136","14.509112","1019","9"
"6852","2022-10-14","2022-10-14","860","27","29","46.065136","14.509112","46.074193","14.511134","1019","9"
"6853","2022-10-15","2022-10-15","860","29","62","46.074193","14.511134","46.077302","14.482581","2236","33"
"6854","2022-10-15","2022-10-15","860","62","28","46.077302","14.482581","46.06942","14.51052","2332","20"
"6855","2022-10-12","2022-10-12","881","33","21","46.087079","14.475439","46.06928","14.48971","2266","24"
"6856","2022-10-12","2022-10-12","881","21","31","46.06928","14.48971","46.08259","14.52016","2782","20"
"6857","2022-10-12","2022-10-12","881","31","49","46.08259","14.52016","46.054398","14.553319","4050","24"
"6858","2022-10-13","2022-10-13","881","49","14","46.054398","14.553319","46.046377","14.501256","4127","30"
"6859","2022-10-13","2022-10-13","881","14","53","46.046377","14.501256","46.053241","14.486206","1392","59"
"6860","2022-10-13","2022-10-13","881","53","52","46.053241","14.486206","46.052454","14.472149","1091","5"
"6861","2022-10-13","2022-10-13","881","52","60","46.052454","14.472149","46.073264","14.485942","2547","39"
"6862","2022-10-13","2022-10-13","881","60","10","46.073264","14.485942","46.05763","14.514264","2797","17"
"6863","2022-10-13","2022-10-13","881","10","19","46.05763","14.514264","46.05952","14.4982","1261","60"
"6864","2022-10-13","2022-10-13","881","19","53","46.05952","14.4982","46.053241","14.486206","1161","12"
"6865","2022-10-13","2022-10-13","881","53","6","46.053241","14.486206","46.045748","14.506196","1757","11"
"6866","2022-10-13","2022-10-13","881","6","3","46.045748","14.506196","46.050388","14.504623","530","9"
"6867","2022-10-13","2022-10-13","881","3","46","46.050388","14.504623","46.059433","14.52051","1588","18"
"6868","2022-10-13","2022-10-13","881","46","30","46.059433","14.52051","46.07589","14.52011","1830","15"
"6869","2022-10-13","2022-10-13","881","30","34","46.07589","14.52011","46.068805","14.546257","2171","14"
"6870","2022-10-13","2022-10-13","881","34","30","46.068805","14.546257","46.07589","14.52011","2171","21"
"6871","2022-10-13","2022-10-13","881","30","82","46.07589","14.52011","46.075207","14.504734","1192","15"
"6872","2022-10-14","2022-10-14","881","82","81","46.075207","14.504734","46.076856","14.500222","394","5"
"6873","2022-10-14","2022-10-14","881","81","33","46.076856","14.500222","46.087079","14.475439","2228","24"
"6874","2022-10-14","2022-10-14","881","33","56","46.087079","14.475439","46.080522","14.491439","1436","170"
"6875","2022-10-15","2022-10-15","881","56","9","46.080522","14.491439","46.057421","14.510265","2952","26"
"6876","2022-10-15","2022-10-15","881","9","5","46.057421","14.510265","46.046498","14.505148","1277","11"
"6877","2022-10-12","2022-10-12","1313","33","16","46.087079","14.475439","46.05257","14.51928","5120","30"
"6878","2022-10-12","2022-10-12","1313","16","4","46.05257","14.51928","46.052431","14.503257","1240","9"
"6879","2022-10-12","2022-10-12","1313","4","75","46.052431","14.503257","46.045617","14.462281","3261","15"
"6880","2022-10-13","2022-10-13","1313","75","26","46.045617","14.462281","46.051439","14.49273","2444","15"
"6881","2022-10-13","2022-10-13","1313","26","8","46.051439","14.49273","46.05682","14.50551","1156","8"
"6882","2022-10-13","2022-10-13","1313","8","16","46.05682","14.50551","46.05257","14.51928","1166","66"
"6883","2022-10-13","2022-10-13","1313","16","27","46.05257","14.51928","46.065136","14.509112","1603","26"
"6884","2022-10-13","2022-10-13","1313","27","29","46.065136","14.509112","46.074193","14.511134","1019","9"
"6885","2022-10-13","2022-10-13","1313","29","4","46.074193","14.511134","46.052431","14.503257","2495","63"
"6886","2022-10-13","2022-10-13","1313","4","15","46.052431","14.503257","46.049877","14.516308","1049","23"
"6887","2022-10-13","2022-10-13","1313","15","47","46.049877","14.516308","46.053047","14.545125","2258","15"
"6888","2022-10-13","2022-10-13","1313","47","3","46.053047","14.545125","46.050388","14.504623","3148","18"
"6889","2022-10-13","2022-10-13","1313","3","17","46.050388","14.504623","46.053144","14.513479","751","35"
"6890","2022-10-13","2022-10-13","1313","17","55","46.053144","14.513479","46.048982","14.522709","851","9"
"6891","2022-10-13","2022-10-13","1313","55","5","46.048982","14.522709","46.046498","14.505148","1387","11"
"6892","2022-10-13","2022-10-13","1313","5","17","46.046498","14.505148","46.053144","14.513479","981","11"
"6893","2022-10-13","2022-10-13","1313","17","12","46.053144","14.513479","46.06361","14.51315","1164","21"
"6894","2022-10-13","2022-10-13","1313","12","10","46.06361","14.51315","46.05763","14.514264","670","11"
"6895","2022-10-13","2022-10-13","1313","10","25","46.05763","14.514264","46.055801","14.534156","1553","15"
"6896","2022-10-14","2022-10-14","1313","25","36","46.055801","14.534156","46.063081","14.547851","1333","11"
"6897","2022-10-14","2022-10-14","1313","36","48","46.063081","14.547851","46.056405","14.540901","916","9"
"6898","2022-10-14","2022-10-14","1313","48","34","46.056405","14.540901","46.068805","14.546257","1439","11"
"6899","2022-10-14","2022-10-14","1313","34","30","46.068805","14.546257","46.07589","14.52011","2171","15"
"6900","2022-10-14","2022-10-14","1313","30","10","46.07589","14.52011","46.05763","14.514264","2079","23"
"6901","2022-10-15","2022-10-15","1313","10","18","46.05763","14.514264","46.044629","14.486699","2577","27"
"6902","2022-10-15","2022-10-15","1313","18","9","46.044629","14.486699","46.057421","14.510265","2313","17"
"6903","2022-10-15","2022-10-15","1313","9","14","46.057421","14.510265","46.046377","14.501256","1412","11"
"6904","2022-10-15","2022-10-15","1313","14","20","46.046377","14.501256","46.06342","14.494588","1963","14"
"6905","2022-10-12","2022-10-12","685","63","2","46.065175","14.539537","46.051093","14.507186","2952","23"
"6906","2022-10-12","2022-10-12","685","2","39","46.051093","14.507186","46.037003","14.465229","3605","21"
"6907","2022-10-13","2022-10-13","685","39","71","46.037003","14.465229","46.06043","14.613797","11790","68"
"6908","2022-10-13","2022-10-13","825","63","50","46.065175","14.539537","46.054554","14.55908","1918","18"
"6909","2022-10-13","2022-10-13","853","63","25","46.065175","14.539537","46.055801","14.534156","1122","59"
"6910","2022-10-13","2022-10-13","853","25","34","46.055801","14.534156","46.068805","14.546257","1722","21"
"6911","2022-10-13","2022-10-13","853","34","7","46.068805","14.546257","46.054168","14.50706","3442","21"
"6912","2022-10-13","2022-10-13","853","7","46","46.054168","14.50706","46.059433","14.52051","1194","11"
"6913","2022-10-13","2022-10-13","853","46","31","46.059433","14.52051","46.08259","14.52016","2574","18"
"6914","2022-10-13","2022-10-13","853","31","45","46.08259","14.52016","46.062475","14.524321","2259","18"
"6915","2022-10-13","2022-10-13","853","45","53","46.062475","14.524321","46.053241","14.486206","3123","27"
"6916","2022-10-13","2022-10-13","853","53","40","46.053241","14.486206","46.039641","14.472664","1839","12"
"6917","2022-10-14","2022-10-14","853","40","64","46.039641","14.472664","46.042867","14.495239","1784","15"
"6918","2022-10-14","2022-10-14","853","64","35","46.042867","14.495239","46.065297","14.543996","4522","84"
"6919","2022-10-14","2022-10-14","853","35","42","46.065297","14.543996","46.08929","14.513751","3548","29"
"6920","2022-10-12","2022-10-12","947","63","18","46.065175","14.539537","46.044629","14.486699","4683","27"
"6921","2022-10-12","2022-10-12","947","18","78","46.044629","14.486699","46.039384","14.485458","591","8"
"6922","2022-10-13","2022-10-13","947","78","5","46.039384","14.485458","46.046498","14.505148","1717","17"
"6923","2022-10-13","2022-10-13","947","5","11","46.046498","14.505148","46.06005","14.51302","1625","29"
"6924","2022-10-13","2022-10-13","947","11","59","46.06005","14.51302","46.063797","14.506854","633","65"
"6925","2022-10-13","2022-10-13","947","59","15","46.063797","14.506854","46.049877","14.516308","1711","30"
"6926","2022-10-13","2022-10-13","947","15","4","46.049877","14.516308","46.052431","14.503257","1049","8"
"6927","2022-10-13","2022-10-13","947","4","78","46.052431","14.503257","46.039384","14.485458","2000","15"
"6928","2022-10-13","2022-10-13","947","78","14","46.039384","14.485458","46.046377","14.501256","1449","9"
"6929","2022-10-13","2022-10-13","947","14","23","46.046377","14.501256","46.04081","14.49951","633","6"
"6930","2022-10-13","2022-10-13","947","23","4","46.04081","14.49951","46.052431","14.503257","1324","30"
"6931","2022-10-13","2022-10-13","947","4","56","46.052431","14.503257","46.080522","14.491439","3254","18"
"6932","2022-10-13","2022-10-13","947","56","14","46.080522","14.491439","46.046377","14.501256","3871","29"
